crash_id,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,vehicle_id
20151010,No,No,No,20151010_No_No_No
20151044,No,No,No,20151044_No_No_No
20151304,No,No,No,20151304_No_No_No
20152136,No,No,No,20152136_No_No_No
20152230,No,No,No,20152230_No_No_No
20151185,No,Yes,Yes,20151185_No_Yes_Yes
20151066,No,Yes,No,20151066_No_Yes_No
20155112,No,No,Yes,20155112_No_No_Yes
20155006,No,No,No,20155006_No_No_No
20154084,No,No,No,20154084_No_No_No
20152194,No,No,No,20152194_No_No_No
20158008,No,No,No,20158008_No_No_No
20152210,No,No,No,20152210_No_No_No
20152101,No,No,No,20152101_No_No_No
20152091,No,No,No,20152091_No_No_No
20151226,No,No,No,20151226_No_No_No
20151272,No,No,No,20151272_No_No_No
20152112,Yes,No,No,20152112_Yes_No_No
20154081,No,No,No,20154081_No_No_No
20154007,No,No,No,20154007_No_No_No
20152202,No,No,Yes,20152202_No_No_Yes
20155071,No,No,Yes,20155071_No_No_Yes
20151136,No,No,No,20151136_No_No_No
20155140,No,No,No,20155140_No_No_No
20151252,No,No,No,20151252_No_No_No
20151123,No,No,No,20151123_No_No_No
20157005,No,No,No,20157005_No_No_No
20151179,No,No,No,20151179_No_No_No
20151011,No,No,No,20151011_No_No_No
20156021,No,Yes,No,20156021_No_Yes_No
20152052,No,No,No,20152052_No_No_No
20151311,No,No,No,20151311_No_No_No
20151220,No,No,No,20151220_No_No_No
20151223,No,No,Yes,20151223_No_No_Yes
20151191,No,No,No,20151191_No_No_No
20151258,No,No,No,20151258_No_No_No
20152012,No,No,No,20152012_No_No_No
20151172,No,Yes,No,20151172_No_Yes_No
20151200,No,No,No,20151200_No_No_No
20152170,No,No,Yes,20152170_No_No_Yes
20151261,No,No,No,20151261_No_No_No
20155026,No,No,No,20155026_No_No_No
20151048,No,No,Yes,20151048_No_No_Yes
20151142,No,No,No,20151142_No_No_No
20151122,No,No,Yes,20151122_No_No_Yes
20154006,No,No,No,20154006_No_No_No
20152203,No,No,No,20152203_No_No_No
20151042,No,No,No,20151042_No_No_No
20151055,No,No,No,20151055_No_No_No
20152067,No,No,Yes,20152067_No_No_Yes
20154082,No,No,No,20154082_No_No_No
20154049,No,No,No,20154049_No_No_No
20155029,No,No,No,20155029_No_No_No
20152142,Yes,No,No,20152142_Yes_No_No
20151080,No,No,No,20151080_No_No_No
20154066,No,No,No,20154066_No_No_No
20151117,No,Yes,No,20151117_No_Yes_No
20151001,No,No,No,20151001_No_No_No
20152053,No,No,Yes,20152053_No_No_Yes
20152043,No,No,Yes,20152043_No_No_Yes
20156024,No,No,No,20156024_No_No_No
20152115,No,No,No,20152115_No_No_No
20155076,No,No,No,20155076_No_No_No
20156026,No,Yes,No,20156026_No_Yes_No
20155130,No,No,Yes,20155130_No_No_Yes
20152214,No,No,No,20152214_No_No_No
20154071,No,No,No,20154071_No_No_No
20154032,No,No,No,20154032_No_No_No
20152083,No,No,No,20152083_No_No_No
20155097,No,No,No,20155097_No_No_No
20157003,No,No,No,20157003_No_No_No
20152120,No,Yes,No,20152120_No_Yes_No
20154083,No,No,No,20154083_No_No_No
20154056,No,No,No,20154056_No_No_No
20151268,No,No,No,20151268_No_No_No
20154053,No,No,No,20154053_No_No_No
20152008,No,No,No,20152008_No_No_No
20151195,No,No,No,20151195_No_No_No
20151159,No,No,No,20151159_No_No_No
20151257,No,No,Yes,20151257_No_No_Yes
20157023,No,No,No,20157023_No_No_No
20151126,No,No,Yes,20151126_No_No_Yes
20151022,No,No,No,20151022_No_No_No
20152049,No,No,No,20152049_No_No_No
20152204,No,No,No,20152204_No_No_No
20151064,No,No,No,20151064_No_No_No
20151228,No,No,Yes,20151228_No_No_Yes
20154065,No,No,No,20154065_No_No_No
20154060,No,No,No,20154060_No_No_No
20151133,No,No,No,20151133_No_No_No
20154027,No,No,No,20154027_No_No_No
20152114,No,No,No,20152114_No_No_No
20156003,No,No,No,20156003_No_No_No
20154075,No,No,No,20154075_No_No_No
20154042,No,No,No,20154042_No_No_No
20154069,No,No,No,20154069_No_No_No
20151302,No,No,No,20151302_No_No_No
20151061,No,No,No,20151061_No_No_No
20151293,No,No,No,20151293_No_No_No
20151047,No,No,No,20151047_No_No_No
20152215,No,No,No,20152215_No_No_No
20155015,No,Yes,No,20155015_No_Yes_No
20152020,No,No,No,20152020_No_No_No
20151079,No,No,No,20151079_No_No_No
20152179,No,No,No,20152179_No_No_No
20152123,No,Yes,No,20152123_No_Yes_No
20152064,No,No,No,20152064_No_No_No
20152082,No,No,No,20152082_No_No_No
20152050,No,No,No,20152050_No_No_No
20155137,No,No,No,20155137_No_No_No
20151291,No,No,No,20151291_No_No_No
20154088,No,No,No,20154088_No_No_No
20152098,No,No,No,20152098_No_No_No
20151108,No,No,No,20151108_No_No_No
20151089,No,No,No,20151089_No_No_No
20157032,No,No,No,20157032_No_No_No
20151107,No,No,No,20151107_No_No_No
20152027,No,No,No,20152027_No_No_No
20154041,No,No,Yes,20154041_No_No_Yes
20154093,No,No,No,20154093_No_No_No
20156032,No,No,No,20156032_No_No_No
20152045,No,No,No,20152045_No_No_No
20152063,No,No,No,20152063_No_No_No
20152138,No,Yes,No,20152138_No_Yes_No
20151147,No,No,No,20151147_No_No_No
20151321,Yes,No,No,20151321_Yes_No_No
20152069,Yes,No,No,20152069_Yes_No_No
20154031,No,No,Yes,20154031_No_No_Yes
20155042,No,No,No,20155042_No_No_No
20152165,No,No,No,20152165_No_No_No
20151315,No,No,No,20151315_No_No_No
20151295,No,No,No,20151295_No_No_No
20152206,No,No,No,20152206_No_No_No
20151030,No,No,No,20151030_No_No_No
20152201,No,No,No,20152201_No_No_No
20155122,No,No,No,20155122_No_No_No
20154080,No,No,No,20154080_No_No_No
20158004,No,No,No,20158004_No_No_No
20157028,No,No,No,20157028_No_No_No
20152149,No,No,No,20152149_No_No_No
20151213,No,No,No,20151213_No_No_No
20154089,No,No,No,20154089_No_No_No
20151016,No,No,No,20151016_No_No_No
20151156,No,No,No,20151156_No_No_No
20156011,No,No,Yes,20156011_No_No_Yes
20151046,No,No,No,20151046_No_No_No
20151151,No,No,No,20151151_No_No_No
20155072,No,No,No,20155072_No_No_No
20151155,No,No,No,20151155_No_No_No
20151116,No,No,No,20151116_No_No_No
20157021,No,No,No,20157021_No_No_No
20152007,No,Yes,No,20152007_No_Yes_No
20152006,No,No,No,20152006_No_No_No
20151086,No,No,No,20151086_No_No_No
20151299,No,No,No,20151299_No_No_No
20151140,No,No,No,20151140_No_No_No
20155099,No,No,No,20155099_No_No_No
20156016,No,No,No,20156016_No_No_No
20151229,No,No,No,20151229_No_No_No
20158005,No,No,No,20158005_No_No_No
20154014,No,No,No,20154014_No_No_No
20155120,No,No,No,20155120_No_No_No
20151222,No,No,No,20151222_No_No_No
20151176,No,No,No,20151176_No_No_No
20152160,No,No,No,20152160_No_No_No
20151286,No,No,No,20151286_No_No_No
20154034,No,No,No,20154034_No_No_No
20152130,No,No,No,20152130_No_No_No
20156001,No,No,No,20156001_No_No_No
20152046,No,No,No,20152046_No_No_No
20151250,No,No,No,20151250_No_No_No
20151087,No,No,No,20151087_No_No_No
20155037,No,No,No,20155037_No_No_No
20155096,No,No,No,20155096_No_No_No
20152161,No,No,No,20152161_No_No_No
20155106,No,No,No,20155106_No_No_No
20152010,No,No,No,20152010_No_No_No
20155135,No,No,No,20155135_No_No_No
20157026,No,No,No,20157026_No_No_No
20154074,No,No,No,20154074_No_No_No
20151307,No,No,No,20151307_No_No_No
20151050,No,No,Yes,20151050_No_No_Yes
20152184,No,No,No,20152184_No_No_No
20151178,No,No,No,20151178_No_No_No
20154094,No,No,Yes,20154094_No_No_Yes
20151263,No,No,No,20151263_No_No_No
20155043,No,No,No,20155043_No_No_No
20151106,No,No,No,20151106_No_No_No
20154046,No,No,No,20154046_No_No_No
20152137,No,No,No,20152137_No_No_No
20151233,No,No,No,20151233_No_No_No
20151166,No,No,No,20151166_No_No_No
20151317,No,No,Yes,20151317_No_No_Yes
20152113,No,No,No,20152113_No_No_No
20152119,No,No,No,20152119_No_No_No
20156002,No,No,No,20156002_No_No_No
20152176,No,No,No,20152176_No_No_No
20152117,No,No,No,20152117_No_No_No
20151027,No,No,No,20151027_No_No_No
20151071,No,No,No,20151071_No_No_No
20151318,No,No,No,20151318_No_No_No
20151208,No,No,Yes,20151208_No_No_Yes
20151308,No,No,Yes,20151308_No_No_Yes
20152181,No,No,No,20152181_No_No_No
20154043,No,No,No,20154043_No_No_No
20151325,No,No,No,20151325_No_No_No
20152218,No,No,No,20152218_No_No_No
20151323,No,No,No,20151323_No_No_No
20155108,No,No,No,20155108_No_No_No
20155027,No,No,No,20155027_No_No_No
20155094,No,No,Yes,20155094_No_No_Yes
20151003,No,Yes,No,20151003_No_Yes_No
20155059,No,No,No,20155059_No_No_No
20156014,No,No,No,20156014_No_No_No
20151077,No,No,No,20151077_No_No_No
20155119,No,No,No,20155119_No_No_No
20152068,No,No,No,20152068_No_No_No
20151274,No,No,No,20151274_No_No_No
20157034,No,No,No,20157034_No_No_No
20152152,No,No,No,20152152_No_No_No
20154024,No,No,No,20154024_No_No_No
20151217,No,No,No,20151217_No_No_No
20152002,No,No,No,20152002_No_No_No
20157014,No,No,No,20157014_No_No_No
20155012,No,No,No,20155012_No_No_No
20152040,No,No,No,20152040_No_No_No
20151277,No,No,No,20151277_No_No_No
20152028,No,No,No,20152028_No_No_No
20157033,No,No,No,20157033_No_No_No
20151227,No,No,No,20151227_No_No_No
20151082,No,No,No,20151082_No_No_No
20152103,No,No,No,20152103_No_No_No
20152038,No,No,No,20152038_No_No_No
20151115,No,No,No,20151115_No_No_No
20151125,No,No,No,20151125_No_No_No
20154076,No,No,No,20154076_No_No_No
20151243,No,No,No,20151243_No_No_No
20152076,No,No,No,20152076_No_No_No
20155020,No,No,No,20155020_No_No_No
20151212,No,No,No,20151212_No_No_No
20151234,No,No,No,20151234_No_No_No
20151290,No,No,No,20151290_No_No_No
20154026,No,No,No,20154026_No_No_No
20151175,No,No,No,20151175_No_No_No
20151152,No,No,No,20151152_No_No_No
20151075,No,No,No,20151075_No_No_No
20151298,No,No,No,20151298_No_No_No
20155051,No,No,No,20155051_No_No_No
20154059,No,No,Yes,20154059_No_No_Yes
20151204,No,No,No,20151204_No_No_No
20151063,No,No,No,20151063_No_No_No
20151182,No,No,No,20151182_No_No_No
20152079,No,No,No,20152079_No_No_No
20154009,No,No,No,20154009_No_No_No
20151023,No,No,No,20151023_No_No_No
20151297,No,No,No,20151297_No_No_No
20152036,No,No,No,20152036_No_No_No
20152100,No,No,No,20152100_No_No_No
20157038,No,No,No,20157038_No_No_No
20157025,No,No,No,20157025_No_No_No
20155032,No,No,No,20155032_No_No_No
20151244,No,Yes,No,20151244_No_Yes_No
20152086,No,No,No,20152086_No_No_No
20154005,No,No,No,20154005_No_No_No
20152107,No,No,Yes,20152107_No_No_Yes
20151068,No,No,No,20151068_No_No_No
20155101,No,No,No,20155101_No_No_No
20154010,No,No,No,20154010_No_No_No
20152209,No,No,No,20152209_No_No_No
20151245,No,No,No,20151245_No_No_No
20155061,No,No,No,20155061_No_No_No
20151313,No,No,No,20151313_No_No_No
20151186,No,No,No,20151186_No_No_No
20155041,No,No,No,20155041_No_No_No
20154047,No,No,No,20154047_No_No_No
20151269,No,Yes,No,20151269_No_Yes_No
20154095,No,No,No,20154095_No_No_No
20152222,No,No,No,20152222_No_No_No
20152229,No,No,No,20152229_No_No_No
20152226,No,No,No,20152226_No_No_No
20157027,No,No,No,20157027_No_No_No
20155028,No,No,No,20155028_No_No_No
20155056,No,No,No,20155056_No_No_No
20152111,No,No,Yes,20152111_No_No_Yes
20151146,No,No,No,20151146_No_No_No
20155062,No,No,No,20155062_No_No_No
20152033,Yes,No,No,20152033_Yes_No_No
20152075,No,No,No,20152075_No_No_No
20157020,No,No,No,20157020_No_No_No
20155074,No,No,No,20155074_No_No_No
20152175,No,No,No,20152175_No_No_No
20154090,No,No,No,20154090_No_No_No
20151190,No,Yes,No,20151190_No_Yes_No
20151144,No,No,No,20151144_No_No_No
20151171,No,Yes,No,20151171_No_Yes_No
20152190,No,No,No,20152190_No_No_No
20152014,No,No,No,20152014_No_No_No
20155113,No,No,No,20155113_No_No_No
20151083,No,No,No,20151083_No_No_No
20151202,No,No,No,20151202_No_No_No
20152164,No,No,No,20152164_No_No_No
20155001,No,No,No,20155001_No_No_No
20156022,No,Yes,No,20156022_No_Yes_No
20151187,No,No,No,20151187_No_No_No
20152093,No,No,No,20152093_No_No_No
20152156,No,No,No,20152156_No_No_No
20154061,No,No,No,20154061_No_No_No
20154018,No,No,No,20154018_No_No_No
20157031,No,No,No,20157031_No_No_No
20151102,No,No,No,20151102_No_No_No
20155019,No,No,No,20155019_No_No_No
20151230,No,No,No,20151230_No_No_No
20152099,No,No,No,20152099_No_No_No
20152071,No,No,No,20152071_No_No_No
20151025,No,No,No,20151025_No_No_No
20151069,No,No,Yes,20151069_No_No_Yes
20151183,No,No,No,20151183_No_No_No
20151138,No,No,No,20151138_No_No_No
20152102,No,No,No,20152102_No_No_No
20151161,No,No,No,20151161_No_No_No
20157002,No,No,No,20157002_No_No_No
20151158,No,No,No,20151158_No_No_No
20158010,No,No,Yes,20158010_No_No_Yes
20156023,No,No,Yes,20156023_No_No_Yes
20152122,No,No,No,20152122_No_No_No
20152223,No,No,No,20152223_No_No_No
20156020,No,No,No,20156020_No_No_No
20152087,No,No,No,20152087_No_No_No
20151236,No,No,Yes,20151236_No_No_Yes
20152074,No,No,No,20152074_No_No_No
20151037,No,No,No,20151037_No_No_No
20151284,No,No,No,20151284_No_No_No
20151006,No,No,No,20151006_No_No_No
20152013,No,No,No,20152013_No_No_No
20151135,No,No,No,20151135_No_No_No
20151112,No,No,No,20151112_No_No_No
20154030,No,No,No,20154030_No_No_No
20151221,No,No,No,20151221_No_No_No
20151038,No,No,No,20151038_No_No_No
20155040,No,No,No,20155040_No_No_No
20152147,No,No,No,20152147_No_No_No
20151118,No,No,No,20151118_No_No_No
20151283,No,No,No,20151283_No_No_No
20156013,No,No,No,20156013_No_No_No
20151270,No,No,No,20151270_No_No_No
20151255,No,No,No,20151255_No_No_No
20151305,No,No,No,20151305_No_No_No
20152145,No,Yes,No,20152145_No_Yes_No
20151196,No,No,No,20151196_No_No_No
20156005,Yes,No,No,20156005_Yes_No_No
20151165,No,No,No,20151165_No_No_No
20151189,No,No,No,20151189_No_No_No
20158014,No,No,No,20158014_No_No_No
20151053,No,No,No,20151053_No_No_No
20155093,No,No,Yes,20155093_No_No_Yes
20151203,No,No,No,20151203_No_No_No
20154035,No,No,No,20154035_No_No_No
20151143,Yes,No,Yes,20151143_Yes_No_Yes
20151128,Yes,No,No,20151128_Yes_No_No
20152029,No,No,Yes,20152029_No_No_Yes
20151024,No,No,No,20151024_No_No_No
20152066,No,No,No,20152066_No_No_No
20156030,No,No,No,20156030_No_No_No
20152198,No,No,No,20152198_No_No_No
20157009,No,No,No,20157009_No_No_No
20152167,No,No,No,20152167_No_No_No
20152055,No,No,No,20152055_No_No_No
20151215,No,No,No,20151215_No_No_No
20151164,No,No,No,20151164_No_No_No
20155092,No,Yes,No,20155092_No_Yes_No
20151119,No,No,No,20151119_No_No_No
20157001,No,Yes,No,20157001_No_Yes_No
20152026,No,Yes,No,20152026_No_Yes_No
20151105,No,No,No,20151105_No_No_No
20154092,No,No,No,20154092_No_No_No
20151148,No,No,No,20151148_No_No_No
20155031,No,No,No,20155031_No_No_No
20151090,No,No,No,20151090_No_No_No
20157036,No,No,No,20157036_No_No_No
20154021,No,No,No,20154021_No_No_No
20151294,No,No,No,20151294_No_No_No
20152019,No,No,Yes,20152019_No_No_Yes
20151074,No,No,No,20151074_No_No_No
20157040,No,No,No,20157040_No_No_No
20151262,No,No,No,20151262_No_No_No
20154079,No,No,No,20154079_No_No_No
20155064,No,No,No,20155064_No_No_No
20151238,No,No,No,20151238_No_No_No
20152227,No,Yes,No,20152227_No_Yes_No
20151211,No,No,No,20151211_No_No_No
20152116,No,No,No,20152116_No_No_No
20151124,No,No,No,20151124_No_No_No
20155068,No,No,No,20155068_No_No_No
20151127,No,No,No,20151127_No_No_No
20157015,No,No,No,20157015_No_No_No
20156031,No,No,No,20156031_No_No_No
20158011,No,No,No,20158011_No_No_No
20152128,No,No,No,20152128_No_No_No
20152021,No,No,No,20152021_No_No_No
20151288,No,Yes,No,20151288_No_Yes_No
20152037,No,No,Yes,20152037_No_No_Yes
20152199,No,No,No,20152199_No_No_No
20154022,No,No,No,20154022_No_No_No
20154055,Yes,No,No,20154055_Yes_No_No
20151095,No,No,Yes,20151095_No_No_Yes
20154057,No,No,No,20154057_No_No_No
20152126,No,No,No,20152126_No_No_No
20157029,No,No,No,20157029_No_No_No
20151035,No,Yes,No,20151035_No_Yes_No
201550059,No,No,No,201550059_No_No_No
20152162,No,No,No,20152162_No_No_No
20154003,No,No,Yes,20154003_No_No_Yes
20155067,No,No,No,20155067_No_No_No
20152092,No,No,Yes,20152092_No_No_Yes
20154033,No,No,No,20154033_No_No_No
20151310,No,No,No,20151310_No_No_No
20155002,No,No,No,20155002_No_No_No
20152001,No,No,No,20152001_No_No_No
20158003,No,No,No,20158003_No_No_No
20151163,No,Yes,No,20151163_No_Yes_No
20155090,No,No,No,20155090_No_No_No
20155133,No,Yes,No,20155133_No_Yes_No
20151045,No,No,No,20151045_No_No_No
20151130,No,No,No,20151130_No_No_No
20152224,No,No,No,20152224_No_No_No
20152154,No,No,No,20152154_No_No_No
20156028,No,No,No,20156028_No_No_No
20155078,No,No,No,20155078_No_No_No
20151040,No,No,No,20151040_No_No_No
20155033,No,No,No,20155033_No_No_No
20154029,No,No,No,20154029_No_No_No
20155131,No,Yes,Yes,20155131_No_Yes_Yes
20151278,No,No,Yes,20151278_No_No_Yes
20155132,No,No,No,20155132_No_No_No
20152048,No,No,No,20152048_No_No_No
20154001,No,No,No,20154001_No_No_No
20151060,No,No,No,20151060_No_No_No
20151132,No,No,No,20151132_No_No_No
20151073,No,No,No,20151073_No_No_No
20152065,No,No,No,20152065_No_No_No
20151129,No,No,No,20151129_No_No_No
20157041,No,No,No,20157041_No_No_No
20152110,No,No,No,20152110_No_No_No
20152004,No,No,No,20152004_No_No_No
20151111,No,No,No,20151111_No_No_No
20152197,No,Yes,No,20152197_No_Yes_No
20154044,No,No,No,20154044_No_No_No
20155052,No,No,No,20155052_No_No_No
20151326,No,No,No,20151326_No_No_No
20151285,No,No,No,20151285_No_No_No
20155016,No,No,No,20155016_No_No_No
20154037,No,Yes,No,20154037_No_Yes_No
20155091,No,No,No,20155091_No_No_No
20151240,No,No,No,20151240_No_No_No
20152062,No,No,Yes,20152062_No_No_Yes
20152054,No,No,No,20152054_No_No_No
20151309,No,No,No,20151309_No_No_No
20152056,No,No,No,20152056_No_No_No
20152213,No,No,No,20152213_No_No_No
20151018,No,No,No,20151018_No_No_No
20156029,No,Yes,No,20156029_No_Yes_No
20151031,No,No,No,20151031_No_No_No
20152155,No,No,No,20152155_No_No_No
20157030,No,No,No,20157030_No_No_No
20151188,No,No,No,20151188_No_No_No
20152078,No,No,No,20152078_No_No_No
20152089,No,No,Yes,20152089_No_No_Yes
20151091,No,No,Yes,20151091_No_No_Yes
20151032,No,No,No,20151032_No_No_No
20158006,No,No,No,20158006_No_No_No
20154028,No,No,No,20154028_No_No_No
20152034,No,No,No,20152034_No_No_No
20151253,No,Yes,No,20151253_No_Yes_No
20151169,No,Yes,No,20151169_No_Yes_No
20152125,No,No,No,20152125_No_No_No
20151174,No,No,No,20151174_No_No_No
20151113,No,No,Yes,20151113_No_No_Yes
20155107,No,No,No,20155107_No_No_No
20152180,No,No,Yes,20152180_No_No_Yes
20151259,No,No,No,20151259_No_No_No
20151170,No,No,No,20151170_No_No_No
20154050,No,No,No,20154050_No_No_No
20152005,No,No,No,20152005_No_No_No
20151198,No,Yes,No,20151198_No_Yes_No
20151065,No,No,No,20151065_No_No_No
20154067,No,No,No,20154067_No_No_No
20158001,No,No,No,20158001_No_No_No
20151059,No,No,No,20151059_No_No_No
20151312,No,No,No,20151312_No_No_No
20152173,No,No,No,20152173_No_No_No
20151279,No,No,No,20151279_No_No_No
20151301,No,No,Yes,20151301_No_No_Yes
20151049,No,No,No,20151049_No_No_No
20152169,No,No,No,20152169_No_No_No
20157006,No,No,No,20157006_No_No_No
20157035,No,No,No,20157035_No_No_No
20151019,No,No,No,20151019_No_No_No
20151214,No,No,No,20151214_No_No_No
20154016,No,No,No,20154016_No_No_No
20157010,No,No,No,20157010_No_No_No
20152041,No,No,No,20152041_No_No_No
20151150,No,No,No,20151150_No_No_No
20152059,No,No,No,20152059_No_No_No
20155013,No,No,No,20155013_No_No_No
20155070,No,No,No,20155070_No_No_No
20154011,No,No,No,20154011_No_No_No
20151131,No,No,No,20151131_No_No_No
20151096,No,No,Yes,20151096_No_No_Yes
20152144,No,No,No,20152144_No_No_No
20152217,No,No,No,20152217_No_No_No
20152097,No,No,No,20152097_No_No_No
20152051,No,No,No,20152051_No_No_No
20154036,No,No,No,20154036_No_No_No
20154063,No,No,Yes,20154063_No_No_Yes
20152231,No,No,No,20152231_No_No_No
20152018,No,No,No,20152018_No_No_No
20155050,No,No,No,20155050_No_No_No
20155065,No,No,No,20155065_No_No_No
20152085,No,Yes,No,20152085_No_Yes_No
20155069,No,Yes,No,20155069_No_Yes_No
20151296,No,No,No,20151296_No_No_No
20151020,No,No,No,20151020_No_No_No
20151093,No,No,No,20151093_No_No_No
20151026,No,No,No,20151026_No_No_No
20151043,No,No,No,20151043_No_No_No
20152158,No,No,No,20152158_No_No_No
20152133,No,No,No,20152133_No_No_No
20155136,No,No,No,20155136_No_No_No
20152016,No,No,No,20152016_No_No_No
20152216,No,No,No,20152216_No_No_No
20152060,No,No,No,20152060_No_No_No
20155010,No,No,No,20155010_No_No_No
20155110,No,No,No,20155110_No_No_No
20154077,No,No,No,20154077_No_No_No
20151281,No,No,No,20151281_No_No_No
20151280,No,No,No,20151280_No_No_No
20154025,No,No,No,20154025_No_No_No
20151235,No,No,No,20151235_No_No_No
20155085,No,No,No,20155085_No_No_No
20157022,No,No,No,20157022_No_No_No
20151264,No,No,No,20151264_No_No_No
20152031,No,No,No,20152031_No_No_No
20155128,No,No,Yes,20155128_No_No_Yes
20151271,No,No,No,20151271_No_No_No
20154058,No,No,No,20154058_No_No_No
20151207,No,No,No,20151207_No_No_No
20154023,No,No,No,20154023_No_No_No
20151009,No,No,No,20151009_No_No_No
20152030,No,No,No,20152030_No_No_No
20151177,No,No,No,20151177_No_No_No
20154002,No,No,No,20154002_No_No_No
20152121,No,No,No,20152121_No_No_No
20151160,No,No,No,20151160_No_No_No
20151076,No,Yes,No,20151076_No_Yes_No
20151098,No,No,No,20151098_No_No_No
20152009,No,No,No,20152009_No_No_No
20152131,No,No,No,20152131_No_No_No
20151153,No,No,No,20151153_No_No_No
20151052,No,No,Yes,20151052_No_No_Yes
20151287,No,No,No,20151287_No_No_No
20158002,Yes,No,No,20158002_Yes_No_No
20157013,No,No,No,20157013_No_No_No
20154017,No,No,No,20154017_No_No_No
20151036,No,No,Yes,20151036_No_No_Yes
