crash_id,remoteness
20164013,Very Remote Australia
20167016,Outer Regional Australia
20161336,Inner Regional Australia
20165122,Inner Regional Australia
20165018,Outer Regional Australia
20165069,Very Remote Australia
20161090,Major Cities of Australia
20161227,Inner Regional Australia
20161296,Inner Regional Australia
20164053,Inner Regional Australia
20165167,Inner Regional Australia
20168001,Major Cities of Australia
20161178,Major Cities of Australia
20161188,Inner Regional Australia
20165170,Major Cities of Australia
20161116,Major Cities of Australia
20165101,Major Cities of Australia
20161352,Outer Regional Australia
20161242,Inner Regional Australia
20161356,Inner Regional Australia
20168003,Major Cities of Australia
20165022,Major Cities of Australia
20161143,Major Cities of Australia
20167012,Very Remote Australia
20164049,Major Cities of Australia
20161238,Major Cities of Australia
20164022,Outer Regional Australia
20161277,Remote Australia
20161110,Inner Regional Australia
20161209,Inner Regional Australia
20165071,Major Cities of Australia
20161329,Outer Regional Australia
20165038,Major Cities of Australia
20161081,Outer Regional Australia
20164065,Major Cities of Australia
20165128,Major Cities of Australia
20165086,Outer Regional Australia
20166008,Outer Regional Australia
20161346,Outer Regional Australia
20161051,Major Cities of Australia
20165097,Major Cities of Australia
20161153,Inner Regional Australia
20164023,Major Cities of Australia
20161308,Outer Regional Australia
20161020,Inner Regional Australia
20161092,Major Cities of Australia
20168009,Major Cities of Australia
20164031,Inner Regional Australia
20161323,Major Cities of Australia
20161171,Inner Regional Australia
20164034,Major Cities of Australia
20161100,Inner Regional Australia
20161138,Outer Regional Australia
20165109,Major Cities of Australia
20161247,Major Cities of Australia
20161207,Major Cities of Australia
20165149,Inner Regional Australia
20168011,Inner Regional Australia
20161279,Outer Regional Australia
20161181,Inner Regional Australia
20161003,Inner Regional Australia
20161014,Outer Regional Australia
20161170,Major Cities of Australia
20161173,Major Cities of Australia
20165053,Major Cities of Australia
20166016,Outer Regional Australia
20161292,Inner Regional Australia
20161230,Inner Regional Australia
20161026,Major Cities of Australia
20161278,Inner Regional Australia
20165085,Inner Regional Australia
20161215,Major Cities of Australia
20161343,Inner Regional Australia
20165007,Major Cities of Australia
20161245,Inner Regional Australia
20164035,Major Cities of Australia
20161335,Inner Regional Australia
20166012,Outer Regional Australia
20161198,Inner Regional Australia
20166019,Outer Regional Australia
20164056,Major Cities of Australia
20164060,Outer Regional Australia
20161169,Inner Regional Australia
20165146,Major Cities of Australia
20166025,Inner Regional Australia
20164063,Inner Regional Australia
20161218,Major Cities of Australia
20161339,Major Cities of Australia
20165165,Major Cities of Australia
20165102,Very Remote Australia
20161203,Outer Regional Australia
20165157,Inner Regional Australia
20161149,Inner Regional Australia
20161302,Major Cities of Australia
20164039,Major Cities of Australia
20165010,Inner Regional Australia
20161112,Major Cities of Australia
20161056,Major Cities of Australia
20161291,Major Cities of Australia
20161029,Inner Regional Australia
20165024,Very Remote Australia
20161338,Major Cities of Australia
20161300,Outer Regional Australia
20161219,Major Cities of Australia
20161061,Inner Regional Australia
20161031,Outer Regional Australia
20161206,Outer Regional Australia
20164041,Major Cities of Australia
20161057,Inner Regional Australia
20165067,Major Cities of Australia
20164054,Major Cities of Australia
20161328,Outer Regional Australia
20161028,Major Cities of Australia
20165133,Major Cities of Australia
20161353,Inner Regional Australia
20167022,Remote Australia
20161349,Inner Regional Australia
20167024,Very Remote Australia
20161246,Major Cities of Australia
20161108,Inner Regional Australia
20161176,Major Cities of Australia
20165050,Inner Regional Australia
20161289,Major Cities of Australia
20161080,Outer Regional Australia
20164047,Inner Regional Australia
20161184,Inner Regional Australia
20161268,Major Cities of Australia
20161314,Inner Regional Australia
20161248,Major Cities of Australia
20161091,Inner Regional Australia
20165095,Inner Regional Australia
20165009,Major Cities of Australia
20161088,Major Cities of Australia
20165103,Inner Regional Australia
20161234,Inner Regional Australia
20161205,Inner Regional Australia
20165140,Major Cities of Australia
20164066,Outer Regional Australia
20167011,Outer Regional Australia
20165068,Inner Regional Australia
20161317,Major Cities of Australia
20164005,Inner Regional Australia
20161225,Inner Regional Australia
20165123,Very Remote Australia
20161052,Major Cities of Australia
20161033,Major Cities of Australia
20161019,Major Cities of Australia
20165028,Major Cities of Australia
20167001,Very Remote Australia
20161156,Inner Regional Australia
20167033,Remote Australia
20161193,Major Cities of Australia
20164015,Major Cities of Australia
20165099,Very Remote Australia
20165058,Inner Regional Australia
20161059,Major Cities of Australia
20161147,Major Cities of Australia
20161204,Inner Regional Australia
20164067,Outer Regional Australia
20165017,Very Remote Australia
20164026,Outer Regional Australia
20165031,Major Cities of Australia
20161286,Inner Regional Australia
20166023,Inner Regional Australia
20165143,Major Cities of Australia
20165037,Inner Regional Australia
20161075,Outer Regional Australia
20165106,Inner Regional Australia
20161216,Inner Regional Australia
20165150,Major Cities of Australia
20166001,Inner Regional Australia
20167025,Very Remote Australia
20161152,Outer Regional Australia
20161063,Outer Regional Australia
20168006,Inner Regional Australia
20165073,Inner Regional Australia
20161041,Outer Regional Australia
20164033,Outer Regional Australia
20161109,Inner Regional Australia
20161197,Inner Regional Australia
20161192,Inner Regional Australia
20161130,Inner Regional Australia
20165094,Very Remote Australia
20165046,Major Cities of Australia
20161131,Inner Regional Australia
20164042,Outer Regional Australia
20161280,Major Cities of Australia
20161350,Major Cities of Australia
20165054,Inner Regional Australia
20161034,Inner Regional Australia
20165152,Very Remote Australia
20161096,Major Cities of Australia
20161128,Major Cities of Australia
20165055,Major Cities of Australia
20161275,Remote Australia
20161102,Inner Regional Australia
20161119,Outer Regional Australia
20161290,Major Cities of Australia
20161162,Outer Regional Australia
20165084,Major Cities of Australia
20165090,Inner Regional Australia
20167028,Very Remote Australia
20167015,Very Remote Australia
20161307,Outer Regional Australia
20161344,Major Cities of Australia
20165083,Remote Australia
20165144,Outer Regional Australia
20161304,Inner Regional Australia
20165005,Remote Australia
20168005,Inner Regional Australia
20165056,Major Cities of Australia
20161293,Outer Regional Australia
20161228,Major Cities of Australia
20161243,Major Cities of Australia
20161284,Major Cities of Australia
20161326,Major Cities of Australia
20164003,Inner Regional Australia
20165001,Major Cities of Australia
20161239,Outer Regional Australia
20165029,Very Remote Australia
20161039,Outer Regional Australia
20161113,Major Cities of Australia
20161258,Outer Regional Australia
20161185,Inner Regional Australia
20161122,Major Cities of Australia
20164051,Major Cities of Australia
20161007,Inner Regional Australia
20161146,Major Cities of Australia
20161240,Major Cities of Australia
20164012,Outer Regional Australia
20161024,Inner Regional Australia
20161269,Inner Regional Australia
20161157,Outer Regional Australia
20164025,Inner Regional Australia
20161067,Inner Regional Australia
20161095,Inner Regional Australia
20165064,Outer Regional Australia
20161044,Inner Regional Australia
20161137,Inner Regional Australia
20165048,Major Cities of Australia
20165051,Outer Regional Australia
20161101,Major Cities of Australia
20165120,Major Cities of Australia
20161064,Outer Regional Australia
20161172,Major Cities of Australia
20167020,Outer Regional Australia
20161325,Inner Regional Australia
20161005,Major Cities of Australia
20165042,Inner Regional Australia
20164074,Inner Regional Australia
20161148,Major Cities of Australia
20161140,Outer Regional Australia
20164014,Inner Regional Australia
20166009,Outer Regional Australia
20164007,Outer Regional Australia
20165166,Major Cities of Australia
20161166,Outer Regional Australia
20161123,Inner Regional Australia
20161186,Major Cities of Australia
20161217,Major Cities of Australia
20161265,Major Cities of Australia
20165061,Major Cities of Australia
20161155,Major Cities of Australia
20161210,Major Cities of Australia
20167019,Remote Australia
20165013,Inner Regional Australia
20161254,Major Cities of Australia
20161032,Inner Regional Australia
20161310,Major Cities of Australia
20161196,Inner Regional Australia
20161001,Remote Australia
20166024,Very Remote Australia
20164046,Major Cities of Australia
20161097,Major Cities of Australia
20164001,Outer Regional Australia
20164064,Outer Regional Australia
20161038,Inner Regional Australia
20161183,Inner Regional Australia
20168007,Major Cities of Australia
20165035,Remote Australia
20165163,Major Cities of Australia
20161319,Major Cities of Australia
20161180,Major Cities of Australia
20161011,Outer Regional Australia
20161224,Inner Regional Australia
20161276,Inner Regional Australia
20161301,Outer Regional Australia
20167039,Outer Regional Australia
20161118,Inner Regional Australia
20164030,Major Cities of Australia
20161021,Major Cities of Australia
20167002,Very Remote Australia
20165164,Inner Regional Australia
20161318,Inner Regional Australia
20165145,Remote Australia
20165002,Inner Regional Australia
20164050,Remote Australia
20165063,Very Remote Australia
20161062,Very Remote Australia
20161060,Inner Regional Australia
20161134,Major Cities of Australia
20161002,Inner Regional Australia
20166003,Outer Regional Australia
20161334,Inner Regional Australia
20161065,Major Cities of Australia
20165112,Inner Regional Australia
20161049,Major Cities of Australia
20161299,Major Cities of Australia
20165139,Major Cities of Australia
20164069,Inner Regional Australia
20164072,Outer Regional Australia
20161133,Major Cities of Australia
20168010,Major Cities of Australia
20165100,Outer Regional Australia
20161342,Major Cities of Australia
20165141,Major Cities of Australia
20161069,Inner Regional Australia
